id,k,alpha,time,acc,score
1,105,1400,2.8791053436666667,0.4932270916334661,0.09864541832669323
2,104,1395,2.897584861833333,0.49290836653386455,0.09858167330677291
3,104,1405,2.7765657625166664,0.4937051792828685,0.0987410358565737
4,106,1395,0.5950664463833334,0.49290836653386455,0.09858167330677291
5,106,1405,0.5883231204333318,0.49290836653386455,0.09858167330677291
6,103,1400,0.5772061341499997,0.49306772908366536,0.09861354581673307
7,103,1410,2.9045831905166666,0.5580876494023904,0.11161752988047809
8,105,1410,0.7276679240999991,0.5598406374501992,0.11196812749003984
9,104,1415,2.7784314050333325,0.4943426294820717,0.09886852589641434
10,106,1415,0.5917709633833321,0.4943426294820717,0.09886852589641434
