id,k,alpha,time,acc,score
1,104,1300,2.7231807303166664,0.49338645418326693,0.09867729083665339
2,103,1295,2.825660346483333,0.4556175298804781,0.09112350597609561
3,103,1305,2.7733296709833337,0.5322709163346614,0.10645418326693228
4,105,1295,0.6845139461000003,0.4556175298804781,0.09112350597609561
5,105,1305,0.6895140649833328,0.5324302788844621,0.10648605577689244
6,104,1310,2.756332797066667,0.5657370517928287,0.11314741035856575
7,106,1300,0.5396876075833329,0.49354581673306774,0.09870916334661355
8,106,1310,0.6788062626166663,0.5673306772908366,0.11346613545816733
9,105,1315,2.668452856633333,0.4940239043824701,0.09880478087649402
10,107,1305,0.6889414122166652,0.5324302788844621,0.10648605577689244
11,107,1315,0.5602818888999991,0.4945019920318725,0.0989003984063745
