id,k,alpha,time,acc,score
1,9,850,11.514461223033333,0.49274900398406374,0.04279392621500839
2,8,845,11.543402524100001,0.5007171314741036,0.0433769099213789
3,8,855,11.039661091550004,0.4913147410358566,0.04450451304269835
4,10,845,2.686674030233333,0.5043824701195219,0.10087649402390438
5,10,855,2.5587075316833308,0.49306772908366536,0.09861354581673307
6,9,840,9.781177659699999,0.5067729083665339,0.0518110319634126
7,11,840,1.1446267006833295,0.5064541832669323,0.10129083665338645
8,11,850,1.710393853133337,0.4938645418326693,0.09877290836653387
9,10,835,6.5418837354333315,0.506613545816733,0.07744153921182079
10,12,835,1.0686493855499974,0.5064541832669323,0.10129083665338645
11,12,845,1.6178698531000009,0.5000796812749004,0.10001593625498009
