id,k,alpha,time,acc,score
1,108,1300,2.7120860248833334,0.49338645418326693,0.09867729083665339
2,107,1295,2.7960461801,0.4589641434262948,0.09179282868525897
3,107,1305,2.7693668127999995,0.5324302788844621,0.10648605577689244
4,109,1295,0.6853971795333337,0.45737051792828687,0.09147410358565737
5,109,1305,0.6897062400833325,0.5325896414342629,0.10651792828685258
6,108,1310,2.7456905061833328,0.568605577689243,0.11372111553784861
7,110,1300,0.5406437446999992,0.49354581673306774,0.09870916334661355
8,110,1310,0.6806908951333336,0.5684462151394423,0.11368924302788845
9,107,1315,2.6509132776,0.4945019920318725,0.0989003984063745
10,109,1315,0.5576823745999984,0.4943426294820717,0.09886852589641434
