id,k,alpha,time,acc,score
1,100,1300,2.7588258096,0.49290836653386455,0.09858167330677291
2,99,1295,2.8649151225166665,0.45593625498007967,0.09118725099601593
3,99,1305,2.8296841529666663,0.5322709163346614,0.10645418326693228
4,101,1295,0.6874427521666671,0.45705179282868524,0.09141035856573705
5,101,1305,0.6989896949333324,0.5311553784860558,0.10623107569721116
6,98,1300,0.5491482925500009,0.49290836653386455,0.09858167330677291
7,98,1310,2.812090193999999,0.5740239043824701,0.11480478087649401
8,100,1310,0.677574943733335,0.5708366533864542,0.11416733067729083
9,97,1305,0.6909327401499998,0.5337051792828685,0.10674103585657371
10,97,1315,2.7523857090000017,0.49290836653386455,0.09858167330677291
11,99,1315,0.5574045196499999,0.4932270916334661,0.09864541832669323
