id,k,alpha,time,acc,score
1,104,900,2.0633916443333336,0.49211155378486054,0.09842231075697211
2,103,895,2.133546797866666,0.46310756972111555,0.0926215139442231
3,103,905,2.027737997016667,0.49880478087649405,0.09976095617529881
4,105,895,0.48288390468333375,0.4651792828685259,0.09303585657370518
5,105,905,0.38199628928333407,0.49816733067729085,0.09963346613545818
6,102,900,0.3713263829166673,0.49211155378486054,0.09842231075697211
7,102,910,2.133529572883334,0.5518725099601594,0.11037450199203187
8,104,910,0.47817160410000004,0.5517131474103586,0.11034262948207171
9,101,905,0.3815185518333332,0.4989641434262948,0.09979282868525896
10,101,915,2.142467800766667,0.5525099601593626,0.11050199203187253
11,103,915,0.49258973771666587,0.5545816733067729,0.11091633466135457
12,102,920,2.0414559138666655,0.49243027888446217,0.09848605577689243
13,104,920,0.3808843883666668,0.49274900398406374,0.09854980079681275
