id,k,alpha,time,acc,score
1,106,1300,2.736541233616667,0.49354581673306774,0.09870916334661355
2,105,1295,2.839141927133334,0.4556175298804781,0.09112350597609561
3,105,1305,2.782590935033333,0.5324302788844621,0.10648605577689244
4,107,1295,0.6845056260166672,0.4589641434262948,0.09179282868525897
5,107,1305,0.6889897071999996,0.5324302788844621,0.10648605577689244
6,106,1310,2.741611543933332,0.5673306772908366,0.11346613545816733
7,108,1300,0.5392296838500007,0.49338645418326693,0.09867729083665339
8,108,1310,0.679132315099999,0.568605577689243,0.11372111553784861
9,107,1315,2.6398801449499993,0.4945019920318725,0.0989003984063745
10,109,1305,0.6887701009666652,0.5325896414342629,0.10651792828685258
11,109,1315,0.5575373651833312,0.4943426294820717,0.09886852589641434
