id,k,alpha,time,acc,score
1,1,50,1.6395565735666666,0.2627888446215139,0.052557768924302785
2,2,45,1.6824445547333333,0.38756972111553784,0.07751394422310756
3,2,55,61.984988010133335,0.5064541832669323,0.0068088284965619
4,3,40,28.69928823253333,0.5064541832669323,0.014705770725143483
5,3,50,0.03833699195000311,0.43378486055776894,0.08675697211155378
6,4,45,0.028498569400001846,0.46836653386454186,0.09367330677290837
7,4,55,0.0005652336833312196,0.5064541832669323,0.10129083665338645
8,3,60,0.6136178009500024,0.5031075697211156,0.10062151394422311
9,5,50,0.03923783651666781,0.478406374501992,0.0956812749003984
10,5,60,0.01971571935000611,0.5059760956175299,0.10119521912350597
