id,k,alpha,time,acc,score
1,102,700,1.6396730341833332,0.5663745019920319,0.11327490039840638
2,101,695,1.4911386424666668,0.5644621513944224,0.11289243027888447
3,101,705,1.4148845857333328,0.5655776892430279,0.11311553784860558
4,103,695,0.5632815673166666,0.5633466135458167,0.11266932270916334
5,103,705,0.5671384326,0.567808764940239,0.1135617529880478
6,102,710,1.4072090283000003,0.5647808764940239,0.11295617529880478
7,104,700,0.6228394865499998,0.5655776892430279,0.11311553784860558
8,104,710,0.7198230296833334,0.5638247011952191,0.11276494023904382
