id,k,alpha,time,acc,score
1,5,450,7.192271402216666,0.5061354581673306,0.07037213000768285
2,4,445,6.846812581766668,0.5062948207171315,0.07394606098397007
3,4,455,7.521526226900002,0.46294820717131474,0.06154976971503813
4,6,445,0.9612492442166665,0.5064541832669323,0.10129083665338645
5,6,455,1.5125168289999995,0.4854183266932271,0.09708366533864542
6,5,440,6.405723554383333,0.5059760956175299,0.07898812543530677
7,7,440,0.9356570549833312,0.5067729083665339,0.10135458167330677
8,7,450,0.9261629332500017,0.5064541832669323,0.10129083665338645
9,6,435,6.411910977666669,0.5064541832669323,0.07898646519438013
10,8,435,0.874091045166665,0.5064541832669323,0.10129083665338645
11,8,445,0.9792801180999959,0.5064541832669323,0.10129083665338645
