id,k,alpha,time,acc,score
1,110,800,1.2118370884833287,0.6556175298804781,0.13112350597609562
2,100,750,1.1339813292166734,0.6575298804780877,0.13150597609561754
3,100,850,1.3186311915333286,0.6521115537848605,0.1304223107569721
4,120,750,1.1292610678333252,0.6484462151394422,0.12968924302788845
5,120,850,1.2994979472499988,0.6497211155378486,0.12994422310756973
6,90,700,1.0239658966166645,0.6576892430278884,0.13153784860557768
7,90,800,1.1888153454999915,0.6562549800796813,0.13125099601593626
8,110,700,1.0107000204500005,0.6532270916334662,0.13064541832669324
9,80,650,0.9557251588333353,0.6608764940239044,0.13217529880478088
10,80,750,1.128420870233337,0.6623107569721115,0.1324621513944223
11,100,650,0.9501574202499948,0.6599203187250996,0.13198406374501992
12,70,700,1.0214310996666731,0.665816733067729,0.1331633466135458
13,70,800,1.207132545350002,0.6632669322709164,0.1326533864541833
14,60,650,0.9506075493333204,0.6610358565737052,0.13220717131474105
15,60,750,1.102293906716659,0.6610358565737052,0.13220717131474105
