id,k,alpha,time,acc,score
1,150,600,0.8665058948166916,0.6435059760956175,0.12870119521912352
2,140,550,0.7767137282166914,0.651792828685259,0.1303585657370518
3,140,650,0.9613888492500033,0.6444621513944223,0.12889243027888447
4,160,550,0.7757385588999871,0.6433466135458167,0.12866932270916334
5,160,650,0.954719693383322,0.6404780876494024,0.12809561752988047
6,130,500,0.690291123583332,0.6557768924302789,0.1311553784860558
7,130,600,0.8512459248500212,0.6506772908366534,0.1301354581673307
8,150,500,0.6891507974833379,0.6481274900398406,0.12962549800796813
9,120,450,0.6019624220499887,0.6530677290836654,0.13061354581673307
10,120,550,0.7783838706666757,0.6551394422310757,0.13102788844621513
11,140,450,0.5809951229999872,0.6540239043824702,0.13080478087649403
