id,k,alpha,time,acc,score
1,600,1000,0.6693929919,0.56,0.11200000000000002
2,590,990,0.6658248585166666,0.57,0.11399999999999999
3,590,1010,0.6902297538333334,0.57,0.11399999999999999
4,610,990,0.013703250666666379,0.56,0.11200000000000002
5,610,1010,0.013957920466666943,0.55,0.11000000000000001
6,580,1000,0.013731965733333122,0.57,0.11399999999999999
7,580,1020,0.6951825694166668,0.57,0.11399999999999999
8,600,1020,0.013926399883333336,0.56,0.11200000000000002
